"ID","Site","y","x.2","Geno","GLS","Obs","s1.2","STG3","H","W","FLN","FRN","FRL","INH","LFN","DLN","AvgPCD","type","TCO","notes","date"
"p1179","TWM_T1.Q4","49","47.5","",NA,"MS","","R","6","6",0,0,0,0,3,0,0,"","","","7/27/24"
"p1180","TWM_T1.Q4","54","38","",NA,"MS","","R","27","19",0,0,0,0,10,0,0,"","","nail to E","7/27/24"
"p1181","TWM_T1.Q4","55.5","36.5","",NA,"MS","","R","30","29",0,0,0,0,13,1,5,"chew","","nail to W","7/27/24"
"p1182","TWM_T1.Q4","8.5","75","",NA,"MS","","R","15","15",0,0,0,0,5,1,5,"window","","little circles in a line (omg); nail to E","7/27/24"
"p1183","TWM_T1.Q4","79","71.4","",NA,"KM","","R","16","4",0,0,0,0,6,0,0,"","","BWR; nail 4cm SW","7/27/24"
"p1184","TWM_T1.Q4","75.5","61","",NA,"KM","","R","12","7",NA,NA,NA,NA,10,0,0,"","","BWR","7/27/24"
"p1185","TWM_T1.Q4","98.5","37","",NA,"KM","","R","9","8",NA,NA,NA,NA,5,0,0,"","","","7/27/24"
"p1186","TWM_T1.Q4","64","12","",NA,"MS","","R","40","28",NA,NA,NA,NA,10,0,0,"","","","7/27/24"
"p1187","TWM_T1.Q4","66","20.5","",NA,"MS","","R","14","14",NA,NA,NA,NA,15,0,0,"","","nail to SE","7/27/24"
"p1188","TWM_T1.Q4","94.5","17.5","",NA,"KM","","R","31","7",NA,NA,NA,NA,6,0,0,"","","","7/27/24"
"p1189","TWM_T1.Q4","95.5","19","",NA,"KM","","R","29","25",NA,NA,NA,NA,15,0,0,"","","nail to W","7/27/24"
"p1190","TWM_T1.Q4","63","39","",NA,"MS","","R","30","23",NA,NA,NA,NA,14,0,0,"","","","7/27/24"
"p1191","TWM_T1.Q4","79.5","16.5","",NA,"KM","","R","29","24",NA,NA,NA,NA,20,0,0,"","","nail to NE","7/27/24"
"p1192","TWM_T1.Q4","70","10","",NA,"MS","","R","33","10",NA,NA,NA,NA,12,0,0,"","","leaves drying out","7/27/24"
"p1193","TWM_T1.Q4","30.5","55.5","",NA,"KM","","R","11","8",NA,NA,NA,NA,4,0,0,"","","nail to N","7/27/24"
"p1194","TWM_T1.Q6","43","2.5","",NA,"MS","","R","6","8",NA,NA,NA,NA,11,0,0,"","","nail 4.5cm SSW","7/27/24"
"p1195","TWM_T1.Q6","87.2","83","",NA,"KM","","R","35","20",NA,NA,NA,NA,36,0,0,"","","BWR","7/27/24"
"p1196","TWM_T1.Q6","89.5","82.5","",NA,"KM","","SO","228","14",0,7,42,45,31,0,0,"","","BWR; leaves dry; nail 3.5cm to N","7/27/24"
"p1197","TWM_T1.Q6","20","22.2","",NA,"MS","","R","19","9",NA,NA,NA,NA,11,0,0,"","","","7/27/24"
"p1198","TWM_T1.Q6","31","33","",NA,"MS","","R","15","9",NA,NA,NA,NA,10,0,0,"","","drying; nail to SE","7/27/24"
"p1199","TWM_T1.Q6","79","84","",NA,"KM","","R","36","17",NA,NA,NA,NA,18,0,0,"","","BWR; nail 3.5cm to S","7/27/24"
"p1200","TWM_T1.Q6","44","100-12","",NA,"MS","","R","20","18",NA,NA,NA,NA,15,0,0,"","","nail 3.5cm to S","7/27/24"
"p1201","TWM_T1.Q6","74.5","59.5","",NA,"KM","","R","16","6",NA,NA,NA,NA,5,0,0,"","","nail to N","7/27/24"
"p1202","TWM_T1.Q6","71.5","55.5","",NA,"KM","","R","19","8",NA,NA,NA,NA,9,0,0,"","","","7/27/24"
"p1203","TWM_T1.Q6","51","100-7","",NA,"MS","","R","23","9",NA,NA,NA,NA,8,0,0,"","","BWR","7/27/24"
"p1204","TWM_T1.Q6","63.5","48.5","",NA,"KM","","R","13","15",NA,NA,NA,NA,20,0,0,"","","BWR","7/27/24"
"p1205","TWM_T1.Q6","56","100-17","",NA,"MS","","R","15","12",NA,NA,NA,NA,11,0,0,"","","","7/27/24"
"p1206","TWM_T1.Q6","56","84","",NA,"KM","","R","14","12",NA,NA,NA,NA,13,0,0,"","","BWR","7/27/24"
"p1207","TWM_T2.Q6","48.2","100-30","",NA,"TM","","R","22","11",NA,NA,NA,NA,14,0,0,"","","","7/27/24"
"p1208","TWM_T2.Q6","66","57","",NA,"KM","","R","16","8",NA,NA,NA,NA,14,0,0,"","","","7/27/24"
"p1209","TWM_T2.Q6","13","100-21.6","",NA,"TM","","R","11","12",NA,NA,NA,NA,21,0,0,"","","nail halfway out","7/27/24"
"p1210","TWM_T2.Q6","58.5","85.5","",NA,"KM","","R","8","4",NA,NA,NA,NA,7,0,0,"","","","7/27/24"
"p1211","TWM_T2.Q6","13.8","89.5","",NA,"KM","","R","16","11",0,0,0,0,12,0,0,"","","","7/27/24"
"p1212","TWM_T2.Q5","1","8.8","",NA,"TM","","R","11","8",0,0,0,0,9,0,0,"","","nail to W","7/27/24"
"p1213","TWM_T2.Q5","100-5.5","47","",NA,"TM","","R","10","6",0,0,0,0,7,0,0,"","","","7/27/24"
"p1214","TWM_T2.Q5","54.5","100-4","",NA,"TM","","SO","105","7",0,3,40,21,4,0,0,"","","lots of lvs that are uncountable; DL; regrowth; BWR","7/27/24"
"p1215","TWM_T2.Q5","100-9","26","",NA,"TM","","R","10","11",0,0,0,0,18,0,0,"","","nail 6cm N; BWR","7/27/24"
"p1216","TWM_T2.Q5","99","64","",NA,"TM","","R","28","14",0,0,0,0,18,0,0,"","","BWR; n 3cm N","7/27/24"
"p1217","TWM_T2.Q5","100-19","1","",NA,"TM","","B","71","12",NA,NA,NA,NA,NA,NA,NA,"","1","DL; BWR","7/27/24"
"p1218","TWM_T2.Q5","31","100-2.5","",NA,"KM","","R","54","9",0,0,0,0,23,0,0,"","","BWR; n to SE","7/27/24"
"p1219","TWM_T2.Q5","30","100-34","",NA,"KM","","R","24","18",0,0,0,0,29,0,0,"","","BWR","7/27/24"
"p1220","TWM_T2.Q3","8.5","46","",NA,"TM","","R","9","5",0,0,0,0,7,0,0,"","","","7/27/24"
"p1221","TWM_T2.Q3","76.5","49","",NA,"KM","","R","26","8",0,0,0,0,11,0,0,"","","BWR","7/27/24"
"p1222","TWM_T2.Q3","5.3","2.5","",NA,"TM","","R","7","7",0,0,0,0,9,0,0,"","","","7/27/24"
"p1223","TWM_T2.Q3","60","62","",NA,"KM","","R","10","4",0,0,0,0,3,0,0,"","","","7/27/24"
"p1224","TWM_T2.Q3","27","29.5","",NA,"TM","","R","16","16",0,0,0,0,9,0,0,"","","","7/27/24"
"p1225","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1226","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1227","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1228","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1229","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1230","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1231","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1232","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1233","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1234","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1235","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1236","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1237","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1238","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1239","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1240","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1241","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1242","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1243","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1244","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1245","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1246","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1247","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1248","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1249","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1250","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1251","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1252","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1253","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1254","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1255","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1256","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1257","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1258","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1259","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1260","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1261","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1262","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1263","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1264","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1265","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1266","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1267","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1268","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1269","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1270","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1271","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1272","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1273","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1274","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1275","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1276","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1277","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1278","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1279","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1280","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1281","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1282","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1283","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1284","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1285","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1286","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1287","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1288","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1289","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1290","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1291","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1292","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1293","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1294","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1295","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1296","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1297","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1298","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1299","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1300","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1301","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1302","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1303","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1304","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1305","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1306","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1307","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1308","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1309","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1310","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1311","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1312","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1313","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1314","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1315","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1316","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1317","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1318","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1319","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1320","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1321","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1322","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1323","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1324","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1325","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1326","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1327","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1328","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1329","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1330","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1331","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1332","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1333","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1334","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1335","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1336","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1337","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1338","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1339","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1340","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1341","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1342","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1343","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1344","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1345","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1346","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1347","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1348","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1349","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1350","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1351","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1352","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1353","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1354","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1355","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1356","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1357","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1358","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1359","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1360","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1361","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1362","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1363","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1364","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1365","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1366","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1367","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1368","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1369","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1370","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1371","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1372","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1373","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1374","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1375","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1376","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1377","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1378","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1379","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1380","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1381","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1382","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1383","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1384","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1385","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1386","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1387","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1388","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1389","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1390","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1391","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1392","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1393","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1394","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1395","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1396","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1397","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1398","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1399","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1400","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1401","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1402","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1403","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1404","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1405","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1406","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1407","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1408","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1409","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1410","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1411","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1412","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1413","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1414","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1415","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1416","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1417","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1418","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1419","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1420","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1421","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1422","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1423","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1424","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1425","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1426","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1427","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1428","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1429","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1430","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1431","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1432","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1433","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1434","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1435","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1436","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1437","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1438","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1439","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1440","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1441","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1442","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
